Designation	Field	Group	Date	Trap	Time	Count	Xcoord	Ycoord	Distance	Direction	Radians	Nrelease
t29	2	2	3	2	96	0	42	60	24.73863375	374.0362435	6.52816397	513
w2	2	2	3	2	96	0	48	6	32.31098884	158.1985905	2.761086276	513
w8	2	2	3	2	96	0	48	18	21.63330765	146.3099325	2.55359005	513
w14	2	2	3	2	96	0	48	30	13.41640786	116.5650512	2.034443936	513
w20	2	2	3	2	96	0	48	42	13.41640786	63.43494882	1.107148718	513
w26	2	2	3	2	96	0	48	54	21.63330765	393.6900675	6.871187911	513
w32	2	2	3	2	96	0	48	66	32.31098884	381.8014095	6.663691684	513
z5	2	2	3	2	96	0	54	12	30	143.1301024	2.498091545	513
z11	2	2	3	2	96	0	54	24	21.63330765	123.6900675	2.15879893	513
z17	2	2	3	2	96	0	54	36	18	90	1.570796327	513
z23	2	2	3	2	96	0	54	48	21.63330765	56.30993247	0.982793723	513
z29	2	2	3	2	96	0	54	60	30	396.8698976	6.926686416	513
ac2	2	2	3	2	96	0	60	6	38.41874542	141.3401917	2.466851711	513
ac8	2	2	3	2	96	0	60	18	30	126.8698976	2.214297436	513
ac14	2	2	3	2	96	0	60	30	24.73863375	104.0362435	1.81577499	513
ac20	2	2	3	2	96	0	60	42	24.73863375	75.96375653	1.325817664	513
ac26	2	2	3	2	96	0	60	54	30	53.13010235	0.927295218	513
ac32	2	2	3	2	96	0	60	66	38.41874542	398.6598083	6.957926249	513
af5	2	2	3	2	96	0	66	12	38.41874542	128.6598083	2.245537269	513
af11	2	2	3	2	96	0	66	24	32.31098884	111.8014095	1.951302704	513
af17	2	2	3	2	96	0	66	36	30	90	1.570796327	513
af23	2	2	3	2	96	0	66	48	32.31098884	68.19859051	1.19028995	513
af29	2	2	3	2	96	0	66	60	38.41874542	51.34019175	0.896055385	513
b5	2	2	3	2	168	0	6	12	38.41874542	231.3401917	4.037648038	513
b11	2	2	3	2	168	0	6	24	32.31098884	248.1985905	4.331882603	513
b17	2	2	3	2	168	0	6	36	30	270	4.71238898	513
b23	2	2	3	2	168	0	6	48	32.31098884	291.8014095	5.092895357	513
b29	2	2	3	2	168	0	6	60	38.41874542	308.6598083	5.387129923	513
e2	2	2	3	2	168	0	12	6	38.41874542	-141.3401917	-2.466851711	513
e8	2	2	3	2	168	0	12	18	30	233.1301024	4.068887872	513
e14	2	2	3	2	168	0	12	30	24.73863375	255.9637565	4.467410317	513
e20	2	2	3	2	168	0	12	42	24.73863375	284.0362435	4.957367644	513
e26	2	2	3	2	168	0	12	54	30	306.8698976	5.355890089	513
e32	2	2	3	2	168	0	12	66	38.41874542	321.3401917	5.608444365	513
h5	2	2	3	2	168	0	18	12	30	-143.1301024	-2.498091545	513
h11	2	2	3	2	168	0	18	24	21.63330765	236.3099325	4.124386377	513
h17	2	2	3	2	168	0	18	36	18	270	4.71238898	513
h23	2	2	3	2	168	0	18	48	21.63330765	303.6900675	5.300391584	513
h29	2	2	3	2	168	0	18	60	30	323.1301024	5.639684198	513
k2	2	2	3	2	168	0	24	6	32.31098884	-158.1985905	-2.761086276	513
k8	2	2	3	2	168	0	24	18	21.63330765	-146.3099325	-2.55359005	513
k14	2	2	3	2	168	0	24	30	13.41640786	243.4349488	4.248741371	513
k20	2	2	3	2	168	0	24	42	13.41640786	296.5650512	5.176036589	513
k26	2	2	3	2	168	0	24	54	21.63330765	326.3099325	5.695182704	513
k32	2	2	3	2	168	0	24	66	32.31098884	338.1985905	5.90267893	513
n5	2	2	3	2	168	0	30	12	24.73863375	-165.9637565	-2.89661399	513
n11	2	2	3	2	168	0	30	24	13.41640786	-153.4349488	-2.677945045	513
n17	2	2	3	2	168	0	30	36	6	270	4.71238898	513
n23	2	2	3	2	168	0	30	48	13.41640786	333.4349488	5.819537698	513
n29	2	2	3	2	168	0	30	60	24.73863375	345.9637565	6.038206644	513
q2	2	2	3	2	168	0	36	6	30	180	3.141592654	513
q8	2	2	3	2	168	0	36	18	18	180	3.141592654	513
q14	2	2	3	2	168	0	36	30	6	180	3.141592654	513
q20	2	2	3	2	168	0	36	42	6	360	6.283185307	513
q26	2	2	3	2	168	0	36	54	18	360	6.283185307	513
q32	2	2	3	2	168	0	36	66	30	360	6.283185307	513
t5	2	2	3	2	168	0	42	12	24.73863375	165.9637565	2.89661399	513
t11	2	2	3	2	168	0	42	24	13.41640786	153.4349488	2.677945045	513
t17	2	2	3	2	168	0	42	36	6	90	1.570796327	513
t23	2	2	3	2	168	0	42	48	13.41640786	386.5650512	6.746832916	513
t29	2	2	3	2	168	0	42	60	24.73863375	374.0362435	6.52816397	513
w2	2	2	3	2	168	0	48	6	32.31098884	158.1985905	2.761086276	513
w8	2	2	3	2	168	0	48	18	21.63330765	146.3099325	2.55359005	513
w14	2	2	3	2	168	0	48	30	13.41640786	116.5650512	2.034443936	513
w20	2	2	3	2	168	0	48	42	13.41640786	63.43494882	1.107148718	513
w26	2	2	3	2	168	0	48	54	21.63330765	393.6900675	6.871187911	513
w32	2	2	3	2	168	0	48	66	32.31098884	381.8014095	6.663691684	513
z5	2	2	3	2	168	0	54	12	30	143.1301024	2.498091545	513
z11	2	2	3	2	168	0	54	24	21.63330765	123.6900675	2.15879893	513
z17	2	2	3	2	168	0	54	36	18	90	1.570796327	513
z23	2	2	3	2	168	0	54	48	21.63330765	56.30993247	0.982793723	513
z29	2	2	3	2	168	0	54	60	30	396.8698976	6.926686416	513
ac2	2	2	3	2	168	0	60	6	38.41874542	141.3401917	2.466851711	513
ac8	2	2	3	2	168	0	60	18	30	126.8698976	2.214297436	513
ac14	2	2	3	2	168	0	60	30	24.73863375	104.0362435	1.81577499	513
ac20	2	2	3	2	168	0	60	42	24.73863375	75.96375653	1.325817664	513
ac26	2	2	3	2	168	0	60	54	30	53.13010235	0.927295218	513
ac32	2	2	3	2	168	0	60	66	38.41874542	398.6598083	6.957926249	513
af5	2	2	3	2	168	0	66	12	38.41874542	128.6598083	2.245537269	513
af11	2	2	3	2	168	0	66	24	32.31098884	111.8014095	1.951302704	513
af17	2	2	3	2	168	0	66	36	30	90	1.570796327	513
af23	2	2	3	2	168	0	66	48	32.31098884	68.19859051	1.19028995	513
af29	2	2	3	2	168	0	66	60	38.41874542	51.34019175	0.896055385	513
o7	2	2	3	1	1	0	32	16	20.39607805	-168.6900675	-2.944197094	513
o7	2	2	3	1	3	0	32	16	20.39607805	-168.6900675	-2.944197094	513
o7	2	2	3	1	25	0	32	16	20.39607805	-168.6900675	-2.944197094	513
o7	2	2	3	1	48	0	32	16	20.39607805	-168.6900675	-2.944197094	513
o7	2	2	3	1	96	0	32	16	20.39607805	-168.6900675	-2.944197094	513
o7	2	2	3	1	168	0	32	16	20.39607805	-168.6900675	-2.944197094	513
c19	2	2	3	1	1	0	8	40	28.28427125	278.1301024	4.854286035	513
d30	2	2	3	1	1	0	10	62	36.76955262	315	5.497787144	513
e23	2	2	3	1	1	0	12	48	26.83281573	296.5650512	5.176036589	513
f4	2	2	3	1	1	0	14	10	34.05877273	-139.7636417	-2.439335722	513
g9	2	2	3	1	1	0	16	20	25.61249695	231.3401917	4.037648038	513
i31	2	2	3	1	1	0	20	64	32.24903099	330.2551187	5.764039193	513
j12	2	2	3	1	1	1	22	26	17.20465053	234.4623222	4.092139494	513
k5	2	2	3	1	1	0	24	12	26.83281573	-153.4349488	-2.677945045	513
l16	2	2	3	1	1	0	26	34	10.19803903	258.6900675	4.514993421	513
m21	2	2	3	1	1	0	28	44	11.3137085	315	5.497787144	513
p24	2	2	3	1	1	0	34	50	14.14213562	351.8698976	6.141288253	513
q29	2	2	3	1	1	0	36	60	24	360	6.283185307	513
r10	2	2	3	1	1	1	38	22	14.14213562	171.8698976	2.999695599	513
s15	2	2	3	1	1	3	40	32	5.656854249	135	2.35619449	513
u13	2	2	3	1	1	3	44	28	11.3137085	135	2.35619449	513
v6	2	2	3	1	1	0	46	14	24.16609195	155.5560452	2.71496516	513
w17	2	2	3	1	1	0	48	36	12	90	1.570796327	513
x22	2	2	3	1	1	0	50	46	17.20465053	54.46232221	0.950546841	513
y27	2	2	3	1	1	0	52	56	25.61249695	398.6598083	6.957926249	513
aa25	2	2	3	1	1	0	56	52	25.61249695	51.34019175	0.896055385	513
ab18	2	2	3	1	1	0	58	38	22.09072203	84.80557109	1.48013644	513
ac11	2	2	3	1	1	0	60	24	26.83281573	116.5650512	2.034443936	513
ad28	2	2	3	1	1	0	62	58	34.05877273	49.76364169	0.868539395	513
ae3	2	2	3	1	1	0	64	8	39.59797975	135	2.35619449	513
c19	2	2	3	1	3	0	8	40	28.28427125	278.1301024	4.854286035	513
d30	2	2	3	1	3	0	10	62	36.76955262	315	5.497787144	513
e23	2	2	3	1	3	0	12	48	26.83281573	296.5650512	5.176036589	513
f4	2	2	3	1	3	0	14	10	34.05877273	-139.7636417	-2.439335722	513
g9	2	2	3	1	3	0	16	20	25.61249695	231.3401917	4.037648038	513
i31	2	2	3	1	3	0	20	64	32.24903099	330.2551187	5.764039193	513
j12	2	2	3	1	3	0	22	26	17.20465053	234.4623222	4.092139494	513
k5	2	2	3	1	3	0	24	12	26.83281573	-153.4349488	-2.677945045	513
l16	2	2	3	1	3	0	26	34	10.19803903	258.6900675	4.514993421	513
m21	2	2	3	1	3	1	28	44	11.3137085	315	5.497787144	513
p24	2	2	3	1	3	0	34	50	14.14213562	351.8698976	6.141288253	513
q29	2	2	3	1	3	0	36	60	24	360	6.283185307	513
r10	2	2	3	1	3	1	38	22	14.14213562	171.8698976	2.999695599	513
s15	2	2	3	1	3	1	40	32	5.656854249	135	2.35619449	513
u13	2	2	3	1	3	1	44	28	11.3137085	135	2.35619449	513
v6	2	2	3	1	3	0	46	14	24.16609195	155.5560452	2.71496516	513
w17	2	2	3	1	3	1	48	36	12	90	1.570796327	513
x22	2	2	3	1	3	0	50	46	17.20465053	54.46232221	0.950546841	513
y27	2	2	3	1	3	0	52	56	25.61249695	398.6598083	6.957926249	513
aa25	2	2	3	1	3	0	56	52	25.61249695	51.34019175	0.896055385	513
ab18	2	2	3	1	3	0	58	38	22.09072203	84.80557109	1.48013644	513
ac11	2	2	3	1	3	0	60	24	26.83281573	116.5650512	2.034443936	513
ad28	2	2	3	1	3	0	62	58	34.05877273	49.76364169	0.868539395	513
ae3	2	2	3	1	3	0	64	8	39.59797975	135	2.35619449	513
c19	2	2	3	1	25	0	8	40	28.28427125	278.1301024	4.854286035	513
d30	2	2	3	1	25	0	10	62	36.76955262	315	5.497787144	513
e23	2	2	3	1	25	0	12	48	26.83281573	296.5650512	5.176036589	513
f4	2	2	3	1	25	0	14	10	34.05877273	-139.7636417	-2.439335722	513
g9	2	2	3	1	25	1	16	20	25.61249695	231.3401917	4.037648038	513
i31	2	2	3	1	25	0	20	64	32.24903099	330.2551187	5.764039193	513
j12	2	2	3	1	25	0	22	26	17.20465053	234.4623222	4.092139494	513
k5	2	2	3	1	25	0	24	12	26.83281573	-153.4349488	-2.677945045	513
l16	2	2	3	1	25	0	26	34	10.19803903	258.6900675	4.514993421	513
m21	2	2	3	1	25	1	28	44	11.3137085	315	5.497787144	513
p24	2	2	3	1	25	0	34	50	14.14213562	351.8698976	6.141288253	513
q29	2	2	3	1	25	0	36	60	24	360	6.283185307	513
r10	2	2	3	1	25	1	38	22	14.14213562	171.8698976	2.999695599	513
s15	2	2	3	1	25	9	40	32	5.656854249	135	2.35619449	513
u13	2	2	3	1	25	1	44	28	11.3137085	135	2.35619449	513
v6	2	2	3	1	25	0	46	14	24.16609195	155.5560452	2.71496516	513
w17	2	2	3	1	25	0	48	36	12	90	1.570796327	513
x22	2	2	3	1	25	0	50	46	17.20465053	54.46232221	0.950546841	513
y27	2	2	3	1	25	0	52	56	25.61249695	398.6598083	6.957926249	513
aa25	2	2	3	1	25	0	56	52	25.61249695	51.34019175	0.896055385	513
ab18	2	2	3	1	25	0	58	38	22.09072203	84.80557109	1.48013644	513
ac11	2	2	3	1	25	0	60	24	26.83281573	116.5650512	2.034443936	513
ad28	2	2	3	1	25	0	62	58	34.05877273	49.76364169	0.868539395	513
ae3	2	2	3	1	25	0	64	8	39.59797975	135	2.35619449	513
c19	2	2	3	1	48	0	8	40	28.28427125	278.1301024	4.854286035	513
d30	2	2	3	1	48	0	10	62	36.76955262	315	5.497787144	513
e23	2	2	3	1	48	0	12	48	26.83281573	296.5650512	5.176036589	513
f4	2	2	3	1	48	0	14	10	34.05877273	-139.7636417	-2.439335722	513
g9	2	2	3	1	48	0	16	20	25.61249695	231.3401917	4.037648038	513
i31	2	2	3	1	48	0	20	64	32.24903099	330.2551187	5.764039193	513
j12	2	2	3	1	48	0	22	26	17.20465053	234.4623222	4.092139494	513
k5	2	2	3	1	48	0	24	12	26.83281573	-153.4349488	-2.677945045	513
l16	2	2	3	1	48	2	26	34	10.19803903	258.6900675	4.514993421	513
m21	2	2	3	1	48	0	28	44	11.3137085	315	5.497787144	513
p24	2	2	3	1	48	2	34	50	14.14213562	351.8698976	6.141288253	513
q29	2	2	3	1	48	0	36	60	24	360	6.283185307	513
r10	2	2	3	1	48	2	38	22	14.14213562	171.8698976	2.999695599	513
s15	2	2	3	1	48	9	40	32	5.656854249	135	2.35619449	513
u13	2	2	3	1	48	3	44	28	11.3137085	135	2.35619449	513
v6	2	2	3	1	48	0	46	14	24.16609195	155.5560452	2.71496516	513
w17	2	2	3	1	48	1	48	36	12	90	1.570796327	513
x22	2	2	3	1	48	0	50	46	17.20465053	54.46232221	0.950546841	513
y27	2	2	3	1	48	0	52	56	25.61249695	398.6598083	6.957926249	513
aa25	2	2	3	1	48	0	56	52	25.61249695	51.34019175	0.896055385	513
ab18	2	2	3	1	48	0	58	38	22.09072203	84.80557109	1.48013644	513
ac11	2	2	3	1	48	0	60	24	26.83281573	116.5650512	2.034443936	513
ad28	2	2	3	1	48	0	62	58	34.05877273	49.76364169	0.868539395	513
ae3	2	2	3	1	48	0	64	8	39.59797975	135	2.35619449	513
c19	2	2	3	1	96	1	8	40	28.28427125	278.1301024	4.854286035	513
d30	2	2	3	1	96	0	10	62	36.76955262	315	5.497787144	513
e23	2	2	3	1	96	0	12	48	26.83281573	296.5650512	5.176036589	513
f4	2	2	3	1	96	0	14	10	34.05877273	-139.7636417	-2.439335722	513
g9	2	2	3	1	96	0	16	20	25.61249695	231.3401917	4.037648038	513
i31	2	2	3	1	96	0	20	64	32.24903099	330.2551187	5.764039193	513
j12	2	2	3	1	96	0	22	26	17.20465053	234.4623222	4.092139494	513
k5	2	2	3	1	96	0	24	12	26.83281573	-153.4349488	-2.677945045	513
l16	2	2	3	1	96	0	26	34	10.19803903	258.6900675	4.514993421	513
m21	2	2	3	1	96	0	28	44	11.3137085	315	5.497787144	513
p24	2	2	3	1	96	0	34	50	14.14213562	351.8698976	6.141288253	513
q29	2	2	3	1	96	0	36	60	24	360	6.283185307	513
r10	2	2	3	1	96	0	38	22	14.14213562	171.8698976	2.999695599	513
s15	2	2	3	1	96	7	40	32	5.656854249	135	2.35619449	513
u13	2	2	3	1	96	0	44	28	11.3137085	135	2.35619449	513
v6	2	2	3	1	96	1	46	14	24.16609195	155.5560452	2.71496516	513
w17	2	2	3	1	96	1	48	36	12	90	1.570796327	513
x22	2	2	3	1	96	0	50	46	17.20465053	54.46232221	0.950546841	513
y27	2	2	3	1	96	0	52	56	25.61249695	398.6598083	6.957926249	513
aa25	2	2	3	1	96	0	56	52	25.61249695	51.34019175	0.896055385	513
ab18	2	2	3	1	96	1	58	38	22.09072203	84.80557109	1.48013644	513
ac11	2	2	3	1	96	0	60	24	26.83281573	116.5650512	2.034443936	513
ad28	2	2	3	1	96	0	62	58	34.05877273	49.76364169	0.868539395	513
ae3	2	2	3	1	96	0	64	8	39.59797975	135	2.35619449	513
c19	2	2	3	1	168	0	8	40	28.28427125	278.1301024	4.854286035	513
d30	2	2	3	1	168	0	10	62	36.76955262	315	5.497787144	513
e23	2	2	3	1	168	0	12	48	26.83281573	296.5650512	5.176036589	513
f4	2	2	3	1	168	0	14	10	34.05877273	-139.7636417	-2.439335722	513
g9	2	2	3	1	168	0	16	20	25.61249695	231.3401917	4.037648038	513
i31	2	2	3	1	168	1	20	64	32.24903099	330.2551187	5.764039193	513
j12	2	2	3	1	168	0	22	26	17.20465053	234.4623222	4.092139494	513
k5	2	2	3	1	168	0	24	12	26.83281573	-153.4349488	-2.677945045	513
l16	2	2	3	1	168	0	26	34	10.19803903	258.6900675	4.514993421	513
m21	2	2	3	1	168	0	28	44	11.3137085	315	5.497787144	513
p24	2	2	3	1	168	0	34	50	14.14213562	351.8698976	6.141288253	513
q29	2	2	3	1	168	0	36	60	24	360	6.283185307	513
r10	2	2	3	1	168	0	38	22	14.14213562	171.8698976	2.999695599	513
s15	2	2	3	1	168	0	40	32	5.656854249	135	2.35619449	513
u13	2	2	3	1	168	1	44	28	11.3137085	135	2.35619449	513
v6	2	2	3	1	168	0	46	14	24.16609195	155.5560452	2.71496516	513
w17	2	2	3	1	168	0	48	36	12	90	1.570796327	513
x22	2	2	3	1	168	0	50	46	17.20465053	54.46232221	0.950546841	513
y27	2	2	3	1	168	0	52	56	25.61249695	398.6598083	6.957926249	513
aa25	2	2	3	1	168	0	56	52	25.61249695	51.34019175	0.896055385	513
ab18	2	2	3	1	168	0	58	38	22.09072203	84.80557109	1.48013644	513
ac11	2	2	3	1	168	0	60	24	26.83281573	116.5650512	2.034443936	513
ad28	2	2	3	1	168	0	62	58	34.05877273	49.76364169	0.868539395	513
ae3	2	2	3	1	168	0	64	8	39.59797975	135	2.35619449	513
a2	2	1	1	3	1	0	1	6	46.09772229	229.3987054	4.003762708	420
a8	2	1	1	3	1	0	1	18	39.35733731	242.7838884	4.237378224	420
a14	2	1	1	3	1	0	1	30	35.51056181	260.2724214	4.542610706	420
a20	2	1	1	3	1	0	1	42	35.51056181	279.7275786	4.882167254	420
a26	2	1	1	3	1	0	1	54	39.35733731	297.2161116	5.187399737	420
a32	2	1	1	3	1	0	1	66	46.09772229	310.6012946	5.421015253	420
b1	2	1	1	3	1	0	6	1	46.09772229	-139.3987054	-2.432966381	420
b33	2	1	1	3	1	0	6	71	46.09772229	319.3987054	5.574559035	420
h1	2	1	1	3	1	0	18	1	39.35733731	-152.7838884	-2.666581897	420
h33	2	1	1	3	1	0	18	71	39.35733731	332.7838884	5.808174551	420
n1	2	1	1	3	1	0	30	1	35.51056181	-170.2724214	-2.97181438	420
n33	2	1	1	3	1	0	30	71	35.51056181	350.2724214	6.113407033	420
t1	2	1	1	3	1	0	42	1	35.51056181	170.2724214	2.97181438	420
t33	2	1	1	3	1	0	42	71	35.51056181	369.7275786	6.452963581	420
z1	2	1	1	3	1	0	54	1	39.35733731	152.7838884	2.666581897	420
z33	2	1	1	3	1	0	54	71	39.35733731	387.2161116	6.758196063	420
af1	2	1	1	3	1	0	66	1	46.09772229	139.3987054	2.432966381	420
af33	2	1	1	3	1	0	66	71	46.09772229	400.6012946	6.991811579	420
ag2	2	1	1	3	1	0	71	6	46.09772229	130.6012946	2.279422599	420
ag8	2	1	1	3	1	0	71	18	39.35733731	117.2161116	2.045807083	420
ag14	2	1	1	3	1	0	71	30	35.51056181	99.72757855	1.740574601	420
ag20	2	1	1	3	1	0	71	42	35.51056181	80.27242145	1.401018053	420
ag26	2	1	1	3	1	0	71	54	39.35733731	62.78388844	1.095785571	420
ag32	2	1	1	3	1	0	71	66	46.09772229	49.39870535	0.862170055	420
a2	2	1	1	3	3	0	1	6	46.09772229	229.3987054	4.003762708	420
a8	2	1	1	3	3	0	1	18	39.35733731	242.7838884	4.237378224	420
a14	2	1	1	3	3	0	1	30	35.51056181	260.2724214	4.542610706	420
a20	2	1	1	3	3	0	1	42	35.51056181	279.7275786	4.882167254	420
a26	2	1	1	3	3	0	1	54	39.35733731	297.2161116	5.187399737	420
a32	2	1	1	3	3	0	1	66	46.09772229	310.6012946	5.421015253	420
b1	2	1	1	3	3	0	6	1	46.09772229	-139.3987054	-2.432966381	420
b33	2	1	1	3	3	0	6	71	46.09772229	319.3987054	5.574559035	420
h1	2	1	1	3	3	0	18	1	39.35733731	-152.7838884	-2.666581897	420
h33	2	1	1	3	3	0	18	71	39.35733731	332.7838884	5.808174551	420
n1	2	1	1	3	3	0	30	1	35.51056181	-170.2724214	-2.97181438	420
n33	2	1	1	3	3	0	30	71	35.51056181	350.2724214	6.113407033	420
t1	2	1	1	3	3	0	42	1	35.51056181	170.2724214	2.97181438	420
t33	2	1	1	3	3	0	42	71	35.51056181	369.7275786	6.452963581	420
z1	2	1	1	3	3	0	54	1	39.35733731	152.7838884	2.666581897	420
z33	2	1	1	3	3	0	54	71	39.35733731	387.2161116	6.758196063	420
af1	2	1	1	3	3	0	66	1	46.09772229	139.3987054	2.432966381	420
af33	2	1	1	3	3	0	66	71	46.09772229	400.6012946	6.991811579	420
ag2	2	1	1	3	3	0	71	6	46.09772229	130.6012946	2.279422599	420
ag8	2	1	1	3	3	0	71	18	39.35733731	117.2161116	2.045807083	420
ag14	2	1	1	3	3	0	71	30	35.51056181	99.72757855	1.740574601	420
ag20	2	1	1	3	3	0	71	42	35.51056181	80.27242145	1.401018053	420
ag26	2	1	1	3	3	0	71	54	39.35733731	62.78388844	1.095785571	420
ag32	2	1	1	3	3	0	71	66	46.09772229	49.39870535	0.862170055	420
a2	2	1	1	3	21	0	1	6	46.09772229	229.3987054	4.003762708	420
a8	2	1	1	3	21	0	1	18	39.35733731	242.7838884	4.237378224	420
a14	2	1	1	3	21	0	1	30	35.51056181	260.2724214	4.542610706	420
a20	2	1	1	3	21	1	1	42	35.51056181	279.7275786	4.882167254	420
a26	2	1	1	3	21	0	1	54	39.35733731	297.2161116	5.187399737	420
a32	2	1	1	3	21	0	1	66	46.09772229	310.6012946	5.421015253	420
b1	2	1	1	3	21	0	6	1	46.09772229	-139.3987054	-2.432966381	420
b33	2	1	1	3	21	0	6	71	46.09772229	319.3987054	5.574559035	420
h1	2	1	1	3	21	0	18	1	39.35733731	-152.7838884	-2.666581897	420
h33	2	1	1	3	21	0	18	71	39.35733731	332.7838884	5.808174551	420
n1	2	1	1	3	21	0	30	1	35.51056181	-170.2724214	-2.97181438	420
n33	2	1	1	3	21	0	30	71	35.51056181	350.2724214	6.113407033	420
t1	2	1	1	3	21	0	42	1	35.51056181	170.2724214	2.97181438	420
t33	2	1	1	3	21	0	42	71	35.51056181	369.7275786	6.452963581	420
z1	2	1	1	3	21	0	54	1	39.35733731	152.7838884	2.666581897	420
z33	2	1	1	3	21	0	54	71	39.35733731	387.2161116	6.758196063	420
af1	2	1	1	3	21	0	66	1	46.09772229	139.3987054	2.432966381	420
af33	2	1	1	3	21	0	66	71	46.09772229	400.6012946	6.991811579	420
ag2	2	1	1	3	21	0	71	6	46.09772229	130.6012946	2.279422599	420
ag8	2	1	1	3	21	0	71	18	39.35733731	117.2161116	2.045807083	420
ag14	2	1	1	3	21	0	71	30	35.51056181	99.72757855	1.740574601	420
ag20	2	1	1	3	21	0	71	42	35.51056181	80.27242145	1.401018053	420
ag26	2	1	1	3	21	0	71	54	39.35733731	62.78388844	1.095785571	420
ag32	2	1	1	3	21	0	71	66	46.09772229	49.39870535	0.862170055	420
a2	2	1	1	3	46	0	1	6	46.09772229	229.3987054	4.003762708	420
a8	2	1	1	3	46	0	1	18	39.35733731	242.7838884	4.237378224	420
a14	2	1	1	3	46	0	1	30	35.51056181	260.2724214	4.542610706	420
a20	2	1	1	3	46	2	1	42	35.51056181	279.7275786	4.882167254	420
a26	2	1	1	3	46	0	1	54	39.35733731	297.2161116	5.187399737	420
a32	2	1	1	3	46	0	1	66	46.09772229	310.6012946	5.421015253	420
b1	2	1	1	3	46	0	6	1	46.09772229	-139.3987054	-2.432966381	420
b33	2	1	1	3	46	0	6	71	46.09772229	319.3987054	5.574559035	420
h1	2	1	1	3	46	0	18	1	39.35733731	-152.7838884	-2.666581897	420
h33	2	1	1	3	46	0	18	71	39.35733731	332.7838884	5.808174551	420
n1	2	1	1	3	46	0	30	1	35.51056181	-170.2724214	-2.97181438	420
n33	2	1	1	3	46	0	30	71	35.51056181	350.2724214	6.113407033	420
t1	2	1	1	3	46	0	42	1	35.51056181	170.2724214	2.97181438	420
t33	2	1	1	3	46	0	42	71	35.51056181	369.7275786	6.452963581	420
z1	2	1	1	3	46	0	54	1	39.35733731	152.7838884	2.666581897	420
z33	2	1	1	3	46	0	54	71	39.35733731	387.2161116	6.758196063	420
af1	2	1	1	3	46	0	66	1	46.09772229	139.3987054	2.432966381	420
af33	2	1	1	3	46	0	66	71	46.09772229	400.6012946	6.991811579	420
ag2	2	1	1	3	46	0	71	6	46.09772229	130.6012946	2.279422599	420
ag8	2	1	1	3	46	0	71	18	39.35733731	117.2161116	2.045807083	420
ag14	2	1	1	3	46	0	71	30	35.51056181	99.72757855	1.740574601	420
ag20	2	1	1	3	46	0	71	42	35.51056181	80.27242145	1.401018053	420
ag26	2	1	1	3	46	0	71	54	39.35733731	62.78388844	1.095785571	420
ag32	2	1	1	3	46	0	71	66	46.09772229	49.39870535	0.862170055	420
a2	2	1	1	3	50	0	1	6	46.09772229	229.3987054	4.003762708	420
a8	2	1	1	3	50	0	1	18	39.35733731	242.7838884	4.237378224	420
a14	2	1	1	3	50	0	1	30	35.51056181	260.2724214	4.542610706	420
a20	2	1	1	3	50	0	1	42	35.51056181	279.7275786	4.882167254	420
a26	2	1	1	3	50	0	1	54	39.35733731	297.2161116	5.187399737	420
a32	2	1	1	3	50	0	1	66	46.09772229	310.6012946	5.421015253	420
b1	2	1	1	3	50	0	6	1	46.09772229	-139.3987054	-2.432966381	420
b33	2	1	1	3	50	0	6	71	46.09772229	319.3987054	5.574559035	420
h1	2	1	1	3	50	0	18	1	39.35733731	-152.7838884	-2.666581897	420
h33	2	1	1	3	50	0	18	71	39.35733731	332.7838884	5.808174551	420
n1	2	1	1	3	50	0	30	1	35.51056181	-170.2724214	-2.97181438	420
n33	2	1	1	3	50	0	30	71	35.51056181	350.2724214	6.113407033	420
t1	2	1	1	3	50	0	42	1	35.51056181	170.2724214	2.97181438	420
t33	2	1	1	3	50	0	42	71	35.51056181	369.7275786	6.452963581	420
z1	2	1	1	3	50	0	54	1	39.35733731	152.7838884	2.666581897	420
z33	2	1	1	3	50	0	54	71	39.35733731	387.2161116	6.758196063	420
af1	2	1	1	3	50	0	66	1	46.09772229	139.3987054	2.432966381	420
af33	2	1	1	3	50	0	66	71	46.09772229	400.6012946	6.991811579	420
ag2	2	1	1	3	50	0	71	6	46.09772229	130.6012946	2.279422599	420
ag8	2	1	1	3	50	0	71	18	39.35733731	117.2161116	2.045807083	420
ag14	2	1	1	3	50	0	71	30	35.51056181	99.72757855	1.740574601	420
ag20	2	1	1	3	50	0	71	42	35.51056181	80.27242145	1.401018053	420
ag26	2	1	1	3	50	0	71	54	39.35733731	62.78388844	1.095785571	420
ag32	2	1	1	3	50	0	71	66	46.09772229	49.39870535	0.862170055	420
a2	2	1	1	3	53	0	1	6	46.09772229	229.3987054	4.003762708	420
a8	2	1	1	3	53	0	1	18	39.35733731	242.7838884	4.237378224	420
a14	2	1	1	3	53	0	1	30	35.51056181	260.2724214	4.542610706	420
a20	2	1	1	3	53	0	1	42	35.51056181	279.7275786	4.882167254	420
a26	2	1	1	3	53	0	1	54	39.35733731	297.2161116	5.187399737	420
a32	2	1	1	3	53	0	1	66	46.09772229	310.6012946	5.421015253	420
b1	2	1	1	3	53	0	6	1	46.09772229	-139.3987054	-2.432966381	420
b33	2	1	1	3	53	0	6	71	46.09772229	319.3987054	5.574559035	420
h1	2	1	1	3	53	0	18	1	39.35733731	-152.7838884	-2.666581897	420
h33	2	1	1	3	53	0	18	71	39.35733731	332.7838884	5.808174551	420
